name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"chicago, illinois",2021-04-24,61.7,51.2,55.2,61.7,51.2,55.2,42.2,61.7,0.01,100,4.17,rain,0,0,29.8,14.3,181.8,1011.5,90.8,9.9,49.2,4.2,2,,2021-04-24T05:56:03,2021-04-24T19:41:54,0.45,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-25,50.9,40.6,43.2,50.9,33.5,37.3,28.8,57.5,0,0,0,,0,0,28.4,15.1,59.7,1018.8,82.1,9.9,151.1,13,8,,2021-04-25T05:54:36,2021-04-25T19:43:00,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-26,78.9,40,59.9,78.9,34.4,57.8,34.4,40.7,0,0,0,,0,0,45.5,29.4,150.5,1012.7,67.1,9.9,150,12.9,7,,2021-04-26T05:53:11,2021-04-26T19:44:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-27,86.8,58.5,72.5,85.1,58.5,72.2,50.2,46.3,0,0,0,,0,0,36,20.9,203.2,1006.2,83.6,9.9,165.3,14.4,7,,2021-04-27T05:51:46,2021-04-27T19:45:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-28,57.6,46.9,49.2,57.6,41.8,46.3,42.5,77.7,0.44,100,33.33,rain,0,0,,12.6,51,1011.6,94,8.4,37.3,3.4,1,,2021-04-28T05:50:23,2021-04-28T19:46:17,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-29,63.4,47.4,54.2,63.4,42.8,52.8,45.5,73.8,0.06,100,20.83,rain,0,0,34.9,13.7,154.5,1010.8,81.4,9.3,70.5,6.1,5,,2021-04-29T05:49:01,2021-04-29T19:47:23,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-04-30,55.8,43.6,50.1,55.8,39.5,48.6,34.1,55,0,0,0,,0,0,34.6,25.4,137.6,1019.9,28.5,9.9,183.7,15.8,9,,2021-04-30T05:47:40,2021-04-30T19:48:28,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-01,83.9,42.5,62.7,81.6,38.7,61,36.8,40.7,0,0,0,,0,0,46.4,30.5,201.8,1012.1,45.3,9.9,163,14,7,,2021-05-01T05:46:20,2021-05-01T19:49:34,0.63,Partially cloudy,Clearing in the afternoon.,wind,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-02,84,63.1,72.6,82.6,63.1,72.4,51.2,47.9,0,0,0,,0,0,38,23.2,220.3,1003.1,71.7,9.9,157.4,13.7,8,,2021-05-02T05:45:01,2021-05-02T19:50:39,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-03,70.7,58.6,63.7,70.7,58.6,63.7,57.6,80.9,0.13,100,29.17,rain,0,0,31.1,16.7,205.8,1001.6,96.4,9.4,57.8,5,3,,2021-05-03T05:43:44,2021-05-03T19:51:44,0.74,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-04,60.8,50.2,53.9,60.8,50.2,53.9,47,77.8,0.02,100,8.33,rain,0,0,,13.1,160.5,1009.6,90.7,8.9,17.5,1.3,1,,2021-05-04T05:42:28,2021-05-04T19:52:49,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-05,58.6,42,50.5,58.6,39.8,48.9,34.5,56.2,0,0,0,,0,0,24.8,14.2,171.7,1019.1,44.1,9.9,186.2,16.1,8,,2021-05-05T05:41:13,2021-05-05T19:53:53,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-06,55.4,47,50,55.4,41.4,47.9,33.5,54.3,0.06,100,16.67,rain,0,0,23,14,134.3,1019,81.1,9.9,48.7,4.1,2,,2021-05-06T05:40:00,2021-05-06T19:54:58,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-07,58.9,42.8,49.1,58.9,38.5,46.8,33.2,55.4,0,0,0,,0,0,26.6,16.7,165.6,1016.7,62,9.8,133,11.3,6,,2021-05-07T05:38:48,2021-05-07T19:56:02,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-08,51.7,37.1,45.4,51.7,34.5,43.2,31.1,59.1,0.17,100,12.5,rain,0,0,18.3,12.6,139,1020.1,66.6,9.6,132.8,11.6,6,,2021-05-08T05:37:38,2021-05-08T19:57:05,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-09,55.8,40.5,46.3,55.8,34,41.9,34.3,65.9,0.54,100,50,rain,0,0,34.1,18.2,79.3,1014.9,76.1,9.1,74,6.5,4,,2021-05-09T05:36:28,2021-05-09T19:58:09,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-10,51,40.7,46.2,51,38.3,43.4,32.2,59.2,0,0,0,,0,0,21.9,14.3,120.6,1021.2,70.4,9.9,79.7,6.9,5,,2021-05-10T05:35:21,2021-05-10T19:59:12,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-11,53.5,38.5,47.1,53.5,38.4,46,29.3,50.8,0,0,0,,0,0,26.8,16.5,64,1027.6,45.1,9.9,181.9,15.8,9,,2021-05-11T05:34:15,2021-05-11T20:00:14,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-12,59.7,39,50.7,59.7,37.5,50.6,25.6,40.8,0,0,0,,0,0,20.8,13.9,108.1,1031.1,11.1,9.9,195.5,16.6,9,,2021-05-12T05:33:10,2021-05-12T20:01:17,0,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-13,68.7,41.7,56.7,68.7,41.4,56.7,25.3,33.4,0,0,0,,0,0,18.3,10.2,153.8,1028.7,12.4,9.9,189.8,16.4,9,,2021-05-13T05:32:07,2021-05-13T20:02:18,0.01,Clear,Clear conditions throughout the day.,clear-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-14,70.4,47.1,60.7,70.4,44.6,60.5,28.8,31.5,0,0,0,,0,0,23,12.9,192.4,1025.4,48.2,9.9,128.9,11.3,6,,2021-05-14T05:31:06,2021-05-14T20:03:19,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-15,61.4,55.2,58.2,61.4,55.2,58.2,40.5,52.7,0.09,100,16.67,rain,0,0,26.9,11.9,186.3,1022.6,93.6,9.8,37.2,3,1,,2021-05-15T05:30:06,2021-05-15T20:04:20,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-16,71.3,55.6,63,71.3,55.6,63,45.3,53.4,0,0,0,,0,0,,8,144.1,1021.2,89,9.9,118.2,9.9,5,,2021-05-16T05:29:08,2021-05-16T20:05:20,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-17,69.6,57.9,63.6,69.6,57.9,63.6,49.4,60.3,0,0,0,,0,0,19.7,11.4,112.4,1021.3,81.3,9.9,85,7.4,3,,2021-05-17T05:28:12,2021-05-17T20:06:20,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-18,74.7,58.7,66.3,74.7,58.7,66.3,56.2,71.5,0.07,100,16.67,rain,0,0,28.1,16.8,124.5,1021.9,91.7,9.7,97.1,8.4,4,,2021-05-18T05:27:17,2021-05-18T20:07:19,0.18,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-19,74.3,65.2,69.6,74.3,65.2,69.6,60.1,72.1,0.06,100,12.5,rain,0,0,31.3,17.7,169.1,1021.4,93.2,9.8,61.7,5.4,2,,2021-05-19T05:26:24,2021-05-19T20:08:17,0.23,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-20,85.2,66.7,76.2,84.3,66.7,76.1,58.8,56.8,0,0,0,,0,0,30,18.6,170.5,1022.7,84.3,9.9,120.6,10.3,6,,2021-05-20T05:25:33,2021-05-20T20:09:14,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-21,85.5,67.1,76.5,84,67.1,76.3,57.7,53.6,0,0,0,,0,0,28.6,16.8,206.4,1025.3,81.3,9.9,146.2,12.6,6,,2021-05-21T05:24:44,2021-05-21T20:10:11,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-22,87.4,70.3,78.5,86.4,70.3,78.2,58.7,52.1,0,0,0,,0,0,20.8,12.8,221.5,1025.1,73.7,9.9,135,11.5,7,,2021-05-22T05:23:57,2021-05-22T20:11:07,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-23,81.7,58.8,72,82.8,58.8,72.1,61.7,70.6,0.04,100,12.5,rain,0,0,19.7,11.1,205,1021.6,81.9,9.7,66.7,5.8,3,,2021-05-23T05:23:11,2021-05-23T20:12:02,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-24,89.2,57.1,74.3,87.6,57.1,73.7,56,58.4,0,0,0,,0,0,23,14.1,180.9,1018.6,81.1,8.6,131.8,11.3,8,,2021-05-24T05:22:27,2021-05-24T20:12:56,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-25,85.7,72.9,77.8,85,72.9,77.7,58.4,52.1,0,0,0,,0,0,33.6,20.8,227.2,1014.4,85.5,9.9,89.4,7.7,4,,2021-05-25T05:21:46,2021-05-25T20:13:49,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-26,82.2,59.9,72.5,80.6,59.9,72.2,55.4,59.8,0.44,100,25,rain,0,0,30.5,15.5,225.7,1014.9,65.2,9.3,176.6,15.2,9,,2021-05-26T05:21:06,2021-05-26T20:14:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-27,60.2,50.9,56,60.2,50.9,56,44.2,65.1,0.04,100,4.17,rain,0,0,32.8,21.9,43.9,1018.1,85.2,9.8,80.5,7.1,4,,2021-05-27T05:20:28,2021-05-27T20:15:33,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-28,51.8,44.9,47.4,51.8,36.3,41,41.2,79.3,0.63,100,33.33,rain,0,0,36.1,23.2,39.9,1015.9,99.9,8.1,19.2,1.6,1,,2021-05-28T05:19:52,2021-05-28T20:16:23,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-29,61,46,53.2,61,39.7,51.1,28.6,40,0,0,0,,0,0,35.7,19.2,40.3,1022.9,29.6,9.9,239.2,20.8,10,,2021-05-29T05:19:18,2021-05-29T20:17:12,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-30,68,42.8,57.4,68,42.6,57.1,32.5,43.2,0,0,0,,0,0,18.3,10.4,140.2,1024.9,47.3,9.9,208.8,17.9,9,,2021-05-30T05:18:46,2021-05-30T20:18:00,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
"chicago, illinois",2021-05-31,70.1,57.2,63.1,70.1,57.2,63.1,42.5,47.4,0,0,0,,0,0,23,12.9,201.5,1023.8,84.3,9.9,65.4,5.5,3,,2021-05-31T05:18:16,2021-05-31T20:18:47,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72534014819,AP878,KORD,KMDW,72530094846,F1983,74466504838,KPWK"
